Cusip,date,ESGScore,EnvironmentPillarScore,GovernancePillarScore,SocialPillarScore
04878Q86,2018-12-31,0.1034182585,0.0093657575,0.2523176551,0.1118719933
04878Q86,2019-12-31,0.1297416459,0.0057022809,0.3473242272,0.1245757531
04907920,2016-12-31,0.1933950837,0.1974637681,0.3467434585,0.1153779482
04911A10,2020-12-31,0.5054805388,0.2830214399,0.6310754964,0.478907808
04911A10,2021-12-31,0.4082487693,0.1321006192,0.5554431599,0.3815861745
04911A10,2022-12-31,0.4663947026,0.0249215598,0.7598187593,0.3815952513
04911A10,2023-12-31,0.4238649698,0.0227427624,0.7504692791,0.3032682893
04914Y10,2017-12-31,0.1387864056,0.2406023637,0.1881025993,0.1375739576
04914Y10,2018-12-31,0.1526187916,0.0189901698,0.2427142381,0.1260223416
04914Y10,2019-12-31,0.149655524,0.0175159236,0.2387826641,0.1233295805
04914Y10,2020-12-31,0.1317665008,0.0192194836,0.1758996069,0.1324093481
04914Y10,2021-12-31,0.2675910492,0.0156177156,0.451402783,0.2073328554
04914Y10,2022-12-31,0.2204807352,0.0140916464,0.3652831198,0.175301643
04914Y10,2023-12-31,0.2031733359,0.0124393204,0.3282818271,0.1677431774
04916420,2016-12-31,0.1878136887,0.0174603175,0.3789960182,0.1979996242
04916420,2017-12-31,0.2078349527,0.014451952,0.4403870377,0.2074561189
04916420,2018-12-31,0.2532327729,0.0228288633,0.5419695454,0.2438080953
04916420,2019-12-31,0.3036263343,0.2046944485,0.369595943,0.3442022222
04916420,2020-12-31,0.2711399433,0.2136556519,0.3937625742,0.2298772656
04916420,2021-12-31,0.3122064894,0.2991083676,0.4323711032,0.2318627451
04916420,2022-12-31,0.3216866608,0.2695531437,0.4625445071,0.2614577179
04943010,2021-12-31,0.2047040102,0.2760431565,0.1709633097,0.1567034505
04943010,2022-12-31,0.2103083943,0.2726375362,0.1932867118,0.1593283906
04951310,2008-12-31,0.2628441005,0,0.3687475915,0.3898195124
04951310,2009-12-31,0.251994968,0,0.4741461749,0.3006269405
04951310,2010-12-31,0.2749035404,0,0.5445330675,0.3114215534
04951310,2011-12-31,0.2157584534,0,0.3396841398,0.2975672157
04951310,2012-12-31,0.3083764483,0.0286458333,0.448537415,0.4268708551
04951310,2013-12-31,0.2742216525,0.0210069444,0.5501535312,0.2911463622
04951310,2014-12-31,0.3223191926,0.0167682927,0.6934493347,0.3196106701
04951310,2015-12-31,0.260666176,0.0159883721,0.6203227124,0.2206400114
04956010,2009-12-31,0.1967622295,0.0244186047,0.2089822404,0.3498964803
04956010,2010-12-31,0.2463054242,0.044397463,0.4230973745,0.3197463768
04956010,2011-12-31,0.3822864234,0.1876424989,0.7150201613,0.347235915
04956010,2012-12-31,0.3286118174,0.1779069767,0.602755102,0.2906989828
04956010,2013-12-31,0.3227939932,0.0244186047,0.7449675879,0.3263795121
04956010,2014-12-31,0.1853610119,0,0.2818491982,0.2957061842
04956010,2015-12-31,0.2314532259,0.0422049957,0.3332312092,0.3419822347
04956010,2016-12-31,0.2276543653,0.016840417,0.3454920364,0.3478689227
04956010,2017-12-31,0.2611786013,0.0526675787,0.5137295317,0.2913839506
04956010,2018-12-31,0.3111626398,0.1314847943,0.4716105835,0.3744824017
04956010,2019-12-31,0.4097888305,0.3271858662,0.5332801277,0.4064668423
04956010,2020-12-31,0.3497328295,0.3599168953,0.3681246999,0.3282182438
04956010,2021-12-31,0.3604484377,0.3637722437,0.4234199571,0.3162730195
04956010,2022-12-31,0.396610744,0.3717833829,0.5626346191,0.3115424892
04956010,2023-12-31,0.4022928371,0.3702193292,0.576916115,0.3183898481
04962H50,2020-12-31,0.2246526664,0,0.241276081,0.370787455
04962H50,2021-12-31,0.1739887106,0,0.188150289,0.2857543275
04962H50,2022-12-31,0.2687017898,0,0.2698430493,0.4640602537
04962H50,2023-12-31,0.2755845197,0,0.3028156749,0.4473438761
04963C20,2016-12-31,0.2355491247,0,0.391894198,0.2002917968
04963C20,2017-12-31,0.3025089596,0,0.5254895225,0.2403749987
04963C20,2018-12-31,0.2981625414,0,0.5414360342,0.2190757261
04963C20,2019-12-31,0.265174458,0,0.4251646484,0.2376488049
04963C20,2020-12-31,0.3609124191,0,0.6150287269,0.2958310174
04963C20,2021-12-31,0.6536821769,0.2785714286,0.735269668,0.7246676387
04963C20,2022-12-31,0.6789487456,0.2662337662,0.7862332738,0.7437455524
04963C20,2023-12-31,0.664598054,0.2616883117,0.7753776535,0.7232651023
04964G10,2020-12-31,0.3022476033,0,0.5829861111,0.1862350873
04964G10,2021-12-31,0.2776114767,0,0.5294871795,0.1753953469
04964G10,2022-12-31,0.2451046469,0.0108299134,0.4528289025,0.1623522872
04965B10,2017-12-31,0.1167844779,0,0.2449215619,0.1240598049
04965B10,2018-12-31,0.0930596381,0,0.2025230632,0.0943979051
04965B10,2019-12-31,0.0935923487,0,0.1792755471,0.1097303002
04965B10,2020-12-31,0.1080499849,0,0.2109565568,0.1242641728
04965B10,2021-12-31,0.1015127989,0,0.2337668593,0.0951863129
04965B10,2022-12-31,0.1861954382,0,0.5593796712,0.0954380399
04965B10,2023-12-31,0.1803408377,0,0.5619254959,0.0802343815
04965G10,2019-12-31,0.0949272406,0,0.1264605906,0.1297764228
04965G10,2020-12-31,0.1610949486,0,0.1341800222,0.3085100742
04965G10,2021-12-31,0.2164670077,0,0.3305876686,0.2496031173
04965G10,2022-12-31,0.2382700463,0,0.3615190583,0.2773406766
04990410,2016-12-31,0.0811934816,0,0.0383532423,0.1425078086
04990410,2017-12-31,0.1266404067,0,0.1550097332,0.1499792902
04990410,2018-12-31,0.1225727426,0,0.0936423252,0.1879887153
04990410,2019-12-31,0.1462350049,0,0.1436158912,0.2000543334
04990410,2020-12-31,0.1831528222,0,0.2425561939,0.2029512616
04990410,2021-12-31,0.1910745446,0.0605154639,0.2437764933,0.1973218526
04990410,2022-12-31,0.1671819013,0.0555278055,0.0815022422,0.2718286638
04990410,2023-12-31,0.1738825551,0.0483920841,0.1301886792,0.2515454126
05009510,2009-12-31,0.1901521862,0,0.4902663934,0.1351185994
05009510,2010-12-31,0.1401426077,0,0.3630109671,0.0983990253
05009510,2011-12-31,0.2852598115,0,0.5752352151,0.3153730451
05009510,2012-12-31,0.2344988617,0,0.5189455782,0.2268596117
05009510,2013-12-31,0.1921872111,0,0.3912998976,0.209839675
05009510,2014-12-31,0.1689772861,0,0.3373933811,0.1891738992
05009510,2015-12-31,0.231576457,0,0.4576184641,0.2626057331
05009510,2016-12-31,0.252143349,0.0839059675,0.441794653,0.2568020029
05047310,2017-12-31,0.311926214,0.2209302326,0.5741555021,0.2121577283
05047310,2018-12-31,0.3780010046,0,0.7639546516,0.2076155847
05047310,2019-12-31,0.3796919366,0,0.6342999788,0.3051289199
05047310,2020-12-31,0.4133887419,0,0.6629976817,0.3522370494
05047310,2021-12-31,0.4296233202,0,0.6144797688,0.4201826682
05047310,2022-12-31,0.3647866097,0.0140916464,0.494151719,0.3727072456
05047310,2023-12-31,0.3865410632,0.0124393204,0.5697048863,0.362209762
05069520,2007-12-31,0.4114495075,0.7150486211,0.1478051309,0.7238390093
05070N10,2022-12-31,0.3893309031,0.3439035248,0.5674420777,0.2655571954
05070N20,2023-12-31,0.3744117568,0.3211969125,0.535413643,0.2656039558
05070R10,2016-12-31,0.2570996069,0,0.2193828214,0.4866177423
05070R10,2017-12-31,0.2909173958,0,0.2057254094,0.5972871827
05070R10,2018-12-31,0.3087190681,0,0.2983994665,0.5459374612
05155C10,2012-12-31,0.5464964816,0.6140585234,0.4012849323,0.5760119803
05155C10,2013-12-31,0.6305914896,0.7200737423,0.3813549832,0.7044089471
05155P10,2008-12-31,0.1761389692,0,0.3167627905,0.2443815666
05155P10,2009-12-31,0.1831007517,0.0263360542,0.224296875,0.2950668188
05155P10,2010-12-31,0.364283298,0.2920889736,0.5040190286,0.3421602613
05155P10,2011-12-31,0.3441396162,0.3257192986,0.3410074475,0.3621607426
05156V10,2019-12-31,0.1643399378,0,0.1106132075,0.3435570353
05156V10,2020-12-31,0.1790805641,0,0.1525694444,0.3392126936
05156V10,2021-12-31,0.241827911,0,0.3118083671,0.3419673453
05156V10,2022-12-31,0.341133068,0.0284188034,0.4415937394,0.4596866711
05156V10,2023-12-31,0.3661524658,0.0419421488,0.5170392115,0.4377721234
05156X10,2017-12-31,0.1407444933,0,0.1365625,0.2126070654
05156X10,2018-12-31,0.1940032795,0,0.1722903885,0.3037309868
05156X10,2019-12-31,0.19729268,0,0.205581761,0.2885588479
05156X88,2020-12-31,0.1696307741,0,0.2107638889,0.2253456496
05156X88,2021-12-31,0.1795987114,0.0249826509,0.1462213225,0.2778041018
05156X88,2022-12-31,0.2112070241,0.0318181818,0.2676891616,0.261439524
05156X88,2023-12-31,0.1572492471,0.0281004938,0.1304500703,0.2385558913
05185710,2020-12-31,0.2803543459,0,0.3033549784,0.3513157708
05185710,2021-12-31,0.267227237,0,0.3279252704,0.2898377195
05185710,2022-12-31,0.2373716794,0,0.2756782946,0.2755838081
05185720,2023-12-31,0.2449802274,0,0.3100890208,0.254717966
05204010,2012-12-31,0.0551076824,,0.2342076503,
05204010,2013-12-31,0.1621029839,0,0.3301724138,0.2011767857
05208W10,2019-12-31,0.1468093542,0.0384105035,0.3349842767,0.12679382
05276910,2002-12-31,0.4255640433,0,0.7985373364,0.1406947891
05276910,2003-12-31,0.3401272612,0,0.6802611367,0.0636290323
05276910,2004-12-31,0.3364669905,0,0.673098434,0.0627609108
05276910,2005-12-31,0.1925520074,0,0.365470852,0.0588256615
05276910,2006-12-31,0.3731576,0,0.4566666667,0.4061826219
05276910,2007-12-31,0.4958440537,0.439707149,0.4496403789,0.5690573075
05276910,2008-12-31,0.5437541111,0.7753362927,0.4893069423,0.5263028374
05276910,2009-12-31,0.6602728062,0.7534363008,0.7776834504,0.491468002
05276910,2010-12-31,0.6798617883,0.7480323593,0.7892173283,0.5291185107
05276910,2011-12-31,0.6446104488,0.713434742,0.8195238658,0.4175076946
05276910,2012-12-31,0.682282885,0.7747829628,0.8828640442,0.4171240925
05276910,2013-12-31,0.7520670446,0.7621546818,0.88293026,0.5965824564
05276910,2014-12-31,0.79205091,0.7740078415,0.8992143493,0.6738890172
05276910,2015-12-31,0.80684154,0.7466954023,0.9077902456,0.7105649234
05276910,2016-12-31,0.8231496324,0.7519762062,0.9135330987,0.7429840908
05276910,2017-12-31,0.8161608443,0.712566353,0.912150591,0.7407798645
05276910,2018-12-31,0.8028137089,0.6746194356,0.8871825444,0.7494982275
05276910,2019-12-31,0.8296130822,0.7326574498,0.9021634694,0.779139111
05276910,2020-12-31,0.8144545596,0.7346221798,0.8784668857,0.7679302357
05276910,2021-12-31,0.8176437644,0.7409520031,0.8861928534,0.7647567908
05276910,2022-12-31,0.8060179014,0.7133342272,0.8735589973,0.7598728764
05276910,2023-12-31,0.8136900711,0.7096333866,0.9115886108,0.7362534506
05276910,2024-12-31,0.8120011687,0.7111669584,0.9056491646,0.7383779951
05277B20,2014-12-31,0.171893871,0,0.2929465301,0.1402987198
05277B20,2015-12-31,0.2749053465,0,0.5274640089,0.1713099564
05277B20,2016-12-31,0.2212330679,0,0.4260084926,0.1364900662
05277B20,2017-12-31,0.2714351972,0,0.5711458333,0.1238414634
05277B20,2018-12-31,0.1591160102,0,0.168404908,0.2223582069
05277B20,2019-12-31,0.307872629,0,0.5700471698,0.2104582252
05277B20,2020-12-31,0.2881331885,0,0.4445138889,0.277050493
05277B20,2021-12-31,0.2511893617,0,0.3970985155,0.2329063361
05277B20,2022-12-31,0.259964205,0.0915593705,0.3782243295,0.2293122685
05277B20,2023-12-31,0.2677350344,0.0854700855,0.4113714777,0.2204814625
05278C10,2017-12-31,0.1611140696,0,0.1119904077,0.2392115519
05278C10,2018-12-31,0.1801127556,0,0.1920430108,0.2166499682
05278C10,2019-12-31,0.1852203124,0,0.231120332,0.1972507564
05278C10,2020-12-31,0.2024897969,0,0.2275974026,0.2346839689
05278C10,2021-12-31,0.2006946673,0.0930555556,0.1861356932,0.239002524
05278C10,2022-12-31,0.3977691497,0.5107964925,0.2399512885,0.4890162994
05278C10,2023-12-31,0.4025624372,0.4933462532,0.2833118143,0.470149286
05280010,2008-12-31,0.4364736585,0.0597569098,0.7769160375,0.5460925265
05280010,2009-12-31,0.4168900535,0.06268819,0.7777720118,0.4960435294
05280010,2010-12-31,0.4340203563,0.0865902724,0.7871843434,0.5121404328
05280010,2011-12-31,0.5195161774,0.102105241,0.8250631313,0.6829986017
05280010,2012-12-31,0.5379714577,0.0950862273,0.8501922508,0.7184513773
05280010,2013-12-31,0.516727155,0.0850990168,0.8093475177,0.6994588343
05280010,2014-12-31,0.5289237606,0.0938852814,0.7849955076,0.7358839636
05280010,2015-12-31,0.5689075062,0.1506509252,0.8073660714,0.7724192869
05280010,2016-12-31,0.5654282222,0.1433819145,0.7624378109,0.7963531199
05280010,2017-12-31,0.5852308846,0.2800873733,0.6566708245,0.793820382
05280010,2018-12-31,0.5483121074,0.2971778472,0.60057753,0.7238106661
05280010,2019-12-31,0.5722437093,0.3247454538,0.6183609098,0.7483624855
05280010,2020-12-31,0.554888095,0.3079991656,0.5839005895,0.7405355255
05280010,2021-12-31,0.5880171547,0.3050249932,0.7780040287,0.7089174394
05280010,2022-12-31,0.6150018926,0.3544156839,0.834751075,0.7000601068
05280010,2023-12-31,0.610583714,0.3331840189,0.8690620317,0.6867355902
05301510,2002-12-31,0.5142649611,0,0.4401077752,0.7795462602
05301510,2003-12-31,0.2533929904,0,0.2011520737,0.4023387097
05301510,2004-12-31,0.2667073549,0,0.3118008949,0.3072580645
05301510,2005-12-31,0.540288697,0,0.593472845,0.666756071
05301510,2006-12-31,0.5058544929,0,0.5584577114,0.6210000626
05301510,2007-12-31,0.2715774096,0,0.3352422907,0.2922580645
05301510,2008-12-31,0.2219072871,0,0.1483236994,0.3846688308
05301510,2009-12-31,0.3328294343,0,0.2505806011,0.5442976886
05301510,2010-12-31,0.3826671672,0.2155835988,0.4329908824,0.382436483
05301510,2011-12-31,0.3717413456,0.1997769772,0.3042609941,0.5100157919
05301510,2012-12-31,0.3433206741,0.3026217579,0.3059568175,0.4008899364
05301510,2013-12-31,0.4155046493,0.2907428225,0.4417183672,0.428528323
05301510,2014-12-31,0.4743657486,0.2285104047,0.6008984835,0.4130773374
05301510,2015-12-31,0.5554731622,0.2570881226,0.6597024627,0.538386182
05301510,2016-12-31,0.6347596414,0.2614769723,0.8144417179,0.5561434503
05301510,2017-12-31,0.6304038221,0.2948121133,0.7112873972,0.6533903303
05301510,2018-12-31,0.6866746508,0.4339227868,0.6323689611,0.8377948107
05301510,2019-12-31,0.7820483778,0.4522040549,0.8251848675,0.8468678958
05301510,2020-12-31,0.8072450798,0.4423491125,0.8759614088,0.8545705185
05301510,2021-12-31,0.7590971123,0.4331251718,0.7771579147,0.8516876952
05301510,2022-12-31,0.7654840943,0.4141091669,0.811672362,0.8342605969
05301510,2023-12-31,0.741418695,0.3987352202,0.772262027,0.8249871329
05329M10,2019-12-31,0.2252538587,0,0.3406446541,0.3822536644
05329M10,2020-12-31,0.217597757,0,0.3461805556,0.3510334093
05329M10,2021-12-31,0.2612366988,0,0.5081646424,0.3228501715
05329M10,2022-12-31,0.2335219369,0,0.4383776414,0.305507617
05329M10,2023-12-31,0.2052693323,0,0.3688466948,0.2861133237
05329W10,2002-12-31,0.4468427104,0,0.7494226328,0.3756
05329W10,2003-12-31,0.4474144524,0,0.6549155146,0.462
05329W10,2004-12-31,0.401649597,0,0.5147091723,0.4806382979
05329W10,2005-12-31,0.4232472893,0,0.6648231191,0.3962903226
05329W10,2006-12-31,0.465713076,0,0.7800497512,0.3923809524
05329W10,2007-12-31,0.4043234861,0.1714285714,0.4213901126,0.4959090909
05329W10,2008-12-31,0.3850926149,0,0.5050867052,0.4503896104
05329W10,2009-12-31,0.3147525956,0,0.3432035519,0.4307854031
05329W10,2010-12-31,0.2777828622,0,0.2409770688,0.4359103641
05329W10,2011-12-31,0.3318359296,0.2538996935,0.3015120968,0.3949914973
05329W10,2012-12-31,0.2968136819,0.1637842755,0.2720748299,0.3791622896
05329W10,2013-12-31,0.3161582926,0.0393020222,0.3891163425,0.3750813692
05329W10,2014-12-31,0.3144313447,0,0.4067212555,0.3728645302
05329W10,2015-12-31,0.4016217326,0,0.5950367647,0.4082779833
05329W10,2016-12-31,0.4615035188,0,0.755986917,0.404145044
05329W10,2017-12-31,0.5071761378,0,0.8160196954,0.457446198
05329W10,2018-12-31,0.4935970228,0,0.8038346115,0.4365018533
05329W10,2019-12-31,0.5014057957,0.3387550247,0.6920225197,0.4030435911
05329W10,2020-12-31,0.4552116655,0.3213728766,0.6126297752,0.3737628218
05329W10,2021-12-31,0.5212120376,0.3969104344,0.6253063299,0.483462896
05329W10,2022-12-31,0.5809599778,0.3773744279,0.8168382185,0.4602830588
05329W10,2023-12-31,0.5705862233,0.3685388301,0.7984536326,0.456426882
05333210,2002-12-31,0.292009631,0,0.6438029253,0.1068
05333210,2003-12-31,0.2165706442,0,0.448156682,0.1056
05333210,2004-12-31,0.2648380177,0,0.4213087248,0.2431914894
05333210,2005-12-31,0.2469411623,0,0.5754359741,0.0624193548
05333210,2006-12-31,0.3548933146,0,0.7208457711,0.1852380952
05333210,2007-12-31,0.3522584548,0,0.5384728341,0.3431818182
05333210,2008-12-31,0.4000543694,0,0.4050481696,0.5755844156
05333210,2009-12-31,0.3213021305,0,0.225170765,0.5524063181
05333210,2010-12-31,0.3572240357,0,0.3320372217,0.5406429845
05333210,2011-12-31,0.3014817985,0,0.2599126344,0.4745608555
05333210,2012-12-31,0.4897044859,0.2044509422,0.5152040816,0.5951189444
05333210,2013-12-31,0.5383078352,0.2985485975,0.5186284545,0.6639109347
05333210,2014-12-31,0.466361284,0.3038554217,0.3803821221,0.6168701676
05333210,2015-12-31,0.5825127675,0.3348354879,0.6313929739,0.6499753575
05333210,2016-12-31,0.6039052464,0.3881535948,0.6194397042,0.6870124777
05333210,2017-12-31,0.6185766604,0.3772581496,0.6978014428,0.6558676861
05333210,2018-12-31,0.559264261,0.3277998821,0.5911526064,0.6347237207
05333210,2019-12-31,0.596933335,0.3670751634,0.6157286991,0.6834536845
05333210,2020-12-31,0.6975297948,0.5038339897,0.7254273911,0.7595850705
05333210,2021-12-31,0.6730438342,0.4852101626,0.6342292056,0.7925021522
05333210,2022-12-31,0.621058675,0.4499633791,0.534785217,0.7756976703
05333210,2023-12-31,0.6242785428,0.4374096913,0.551439579,0.7739245934
05338F20,2022-12-31,0.2585300575,0,0.3655736173,0.3302115583
05338F30,2023-12-31,0.2756820477,0,0.422399613,0.3163691451
05338G10,2018-12-31,0.3408919247,0,0.4791152606,0.2991368502
05338G10,2019-12-31,0.3790101836,0,0.5395262375,0.324646701
05338G10,2020-12-31,0.4251332739,0.291580345,0.4489811873,0.4439670401
05338G10,2021-12-31,0.4691317807,0.280473743,0.4851537963,0.5162515951
05344R10,2017-12-31,0.0921056706,0,0.1526279629,0.0800477897
05344R10,2018-12-31,0.1567257875,0,0.1157385795,0.2561842056
05344R10,2019-12-31,0.2783668887,0,0.3774909709,0.3117496904
05344R10,2020-12-31,0.3220780559,0,0.4450055438,0.3538376725
05344R10,2021-12-31,0.3211996866,0,0.4710019268,0.3301976892
05344R10,2022-12-31,0.3089807608,0,0.4518778027,0.3186418762
05344R20,2023-12-31,0.3236979584,0,0.5163909047,0.2979946524
05348410,2004-12-31,0.2867282342,0,0.6640380313,0.2411493331
05348410,2005-12-31,0.214834248,0,0.4949177877,0.1834742181
05348410,2006-12-31,0.232701004,0,0.6094029851,0.1206350529
05348410,2007-12-31,0.2996092362,0,0.5383749388,0.4175980714
05348410,2008-12-31,0.2923580127,0,0.4694026975,0.467074814
05348410,2009-12-31,0.355710578,0,0.5963456284,0.5414201183
05348410,2010-12-31,0.2733255975,0,0.3476570289,0.5337913834
05348410,2011-12-31,0.4540899594,0.4821362954,0.3480184894,0.532215013
05348410,2012-12-31,0.7356046628,0.6594743264,0.7435945973,0.8216944998
05348410,2013-12-31,0.7449891758,0.6469954764,0.7547424703,0.8563683701
05348410,2014-12-31,0.7534935564,0.6535986868,0.8033934048,0.8244755085
05348410,2015-12-31,0.8068857869,0.7463292517,0.8185168109,0.8697454795
05348410,2016-12-31,0.7552178083,0.7518673632,0.7500801394,0.7648531566
05348410,2017-12-31,0.7639399758,0.7360896076,0.7662457038,0.7960911371
05348410,2018-12-31,0.7611026738,0.7402885676,0.7723756663,0.7749596186
05348410,2019-12-31,0.7602791507,0.6172371347,0.9096484454,0.7789321113
05348410,2020-12-31,0.742476936,0.6024462771,0.8572364576,0.7942504535
05348410,2021-12-31,0.7151895818,0.7554913668,0.6008934689,0.7868459454
05348410,2022-12-31,0.6954923933,0.6826070549,0.620829749,0.7910261036
05348410,2023-12-31,0.7042213939,0.6586890889,0.6814458329,0.7850579918
05349910,2002-12-31,0.0834316853,0,0.0785989222,0.136127917
05349910,2003-12-31,0.1343649338,0,0.2215821813,0.1231633535
05349910,2004-12-31,0.0925654727,0,0.1688478747,0.0684691011
05349910,2005-12-31,0.2084683585,0,0.3090682611,0.2261975163
05349910,2006-12-31,0.1956234844,0,0.3464179104,0.1552335896
05350V10,2019-12-31,0.5200602426,0.2792017069,0.3680937251,0.7208454331
05350V10,2020-12-31,0.4776637346,0.2590731896,0.2773601668,0.7072681565
05350V10,2021-12-31,0.4780373384,0.2850073638,0.2740607649,0.7013719422
05350V10,2022-12-31,0.4544132158,0.2436757687,0.2350435036,0.6957148772
05350V10,2023-12-31,0.4664794765,0.2243661101,0.2929027576,0.6841222284
05351W10,2015-12-31,0.6960731527,0.7885346131,0.4010581662,0.8020966172
05351W10,2016-12-31,0.6935448126,0.7793993381,0.2886288787,0.8927473053
